"lat","lon","Name","Phonetic","PostalCode","Address","都道府県"
"35.6695768","140.2260995","旭鶴","あさひづる","〒285-0804","千葉県佐倉市馬渡918","千葉県"
"37.1252263","140.2206669","千駒酒造","せんこましゅぞう","〒961-0903","福島県白河市年貢町15-1","福島県"
"37.1264344","140.2170033","大谷忠吉本店","おおやちゅうきちほんてん","〒961-0905","福島県白河市本町54","福島県"
"36.3679307","140.2141545","磯蔵酒造","いそくらしゅぞう","〒309-1635","茨城県笠間市稲田2281-1","茨城県"
"40.7829458","140.1980292","尾崎酒造","おざきしゅぞう","〒038-2744","青森県西津軽郡鰺ヶ沢町漁師町30","青森県"
"35.9069836","140.1932636","岡田酒造店","おかだしゅぞうてん","〒301-0822","茨城県龍ケ崎市光順田2920－1?","茨城県"
"36.8362453","140.1927289","渡辺酒造","わたなべしゅぞう","〒324-0212","栃木県大田原市須佐木797-1","栃木県"
"37.9608766","140.192267","後藤康太郎酒造店","ごとうやすたろうしゅぞうてん","〒992-0262","山形県東置賜郡高畠町元和田732","山形県"
"37.2694793","140.1839425","寿々乃井酒造店","すずのいしゅぞうてん","〒962-0501","福島県岩瀬郡天栄村牧之内矢中1","福島県"
"36.5269106","140.1806781","島崎泉治商店","しまざきせんじしょうてん","〒321-3531","栃木県芳賀郡茂木町茂木辺1720","栃木県"
"37.1298803","140.1736904","白河銘醸","しらかわめいじょう","〒961-8061","福島県西白河郡西郷村小田倉中庄司4-2","福島県"
"38.4214696","140.1672991","設楽酒造店","したらしゅぞうてん","〒990-0701","山形県西村山郡西川町睦合丙674-2","山形県"
"36.6496999","140.1568062","那須銘醸","なすめいじょう","〒321-0626","栃木県那須烏山市初音10-24","栃木県"
"36.6557824","140.1536755","島崎酒造","しまざきしゅぞう","〒321-0621","栃木県那須烏山市中央1-11-18","栃木県"
"37.9274849","140.1512078","新藤酒造店","しんどうしゅぞうてん","〒992-0116","山形県米沢市竹井1331","山形県"
"38.3013727","140.1480729","鈴木酒造","すずきしゅぞう","〒990-1442","山形県西村山郡朝日町宮宿1170","山形県"
"38.0721697","140.1393694","東の麓酒造","あずまのふもとしゅぞう","〒992-0472","山形県南陽市宮内2557","山形県"
"37.9838365","140.1374141","後藤酒造店","ごとうしゅぞうてん","〒999-2176","山形県東置賜郡高畠町糠野目1462","山形県"
"39.2289106","140.1373256","佐藤酒造店","さとうしゅぞうてん","〒015-0404","秋田県由利本荘市矢島町七日町26","秋田県"
"39.2302577","140.13727","天寿酒造","てんじゅしゅぞう","〒015-0411","秋田県由利本荘市矢島町城内字八森下117","秋田県"
"36.7591971","140.1316","白相酒造","しらそうしゅぞう","〒324-0501","栃木県那須郡小川町715-2","栃木県"
"39.9446531","140.1188523","福禄寿酒造","ふくろくじゅしゅぞう","〒018-1706","秋田県南秋田郡五城目町字下タ町48","秋田県"
"39.7109066","140.1145442","新政酒造","あらまさしゅぞう","〒010-0921","秋田県秋田市大町6-2-35","秋田県"
"39.7081931","140.1143666","秋田醸造","あきたじょうぞう","〒010-0021","秋田県秋田市楢山登町5-2","秋田県"
"37.9012591","140.1108667","小嶋総本店","こじまそうほんてん","〒992-0037","山形県米沢市本町2-2-3","山形県"
"36.3603462","140.107797","堀川酒造店","ほりかわしゅぞうてん","〒309-1211","茨城県桜川市岩瀬178-1","茨城県"
"37.9559913","140.1077715","浜田","はまだ","〒992-0005","山形県米沢市窪田町藤泉943-1","山形県"
"37.5642982","140.1077543","稲川酒造店","いながわしゅぞうてん","〒969-3122","福島県耶麻郡猪苗代町新町4916","福島県"
"37.9194346","140.107349","香坂酒造","こうさかしゅぞう","〒992-0045","山形県米沢市中央7-3-10","山形県"
"39.7094174","140.1044786","秋田酒類製造","あきたしゅるいせいぞう","〒010-0934","秋田県秋田市川元むつみ町4-12","秋田県"
"36.2760677","140.1001063","村井醸造","むらいじょうぞう","〒300-4408","茨城県桜川市真壁町真壁72","茨城県"
"36.8040046","140.0975154","天鷹酒造","てんたかしゅぞう","〒324-0411","栃木県大田原市蛭畑2166","栃木県"
"36.2739207","140.0953957","西岡本店","にしおかほんてん","〒300-4411","茨城県桜川市真壁町田6-1","茨城県"
"36.2064556","140.0872263","稲葉酒造場","いなばしゅぞうじょう","〒300-4353","茨城県つくば市沼田1485","茨城県"
"35.1051883","140.08689","秀楽酒造","しゅうらくしゅぞう","〒296-0004","千葉県鴨川市貝渚671","千葉県"
"39.6840753","140.0839791","国萬歳酒造","くにばんざいしゅぞう","〒010-1631","秋田県秋田市新屋元町23-9","秋田県"
"39.6826616","140.0837654","森川酒造店","もりかわしゅぞうてん","〒010-1638","秋田県秋田市新屋表町2-44","秋田県"
"39.6808509","140.0835487","黄金井酒造","こがねいしゅぞう","〒010-1638","秋田県秋田市","秋田県"
"39.6839781","140.0826737","秋田酒造","あきたしゅぞう","〒010-1631","秋田県秋田市新屋元町23－28","秋田県"
"36.5332783","140.0819537","惣誉酒造","そうほまれしゅぞう","〒321-3424","栃木県芳賀郡市貝町上根539","栃木県"
"36.9205671","140.080765","平山酒造店","ひらやましゅぞうてん","〒324-0002","栃木県大田原市羽田1136","栃木県"
"35.8971554","140.0807222","金門酒造","きんもんしゅぞう","〒302-0006","茨城県取手市青柳65","茨城県"
"35.2944847","140.0791241","吉崎酒造","よしざきしゅぞう","〒292-0421","千葉県君津市久留里市場102","千葉県"
"36.4608371","140.078649","外池酒造店","とのいけしゅぞうてん","〒321-4216","栃木県芳賀郡益子町塙333-1","栃木県"
"35.2948346","140.0778186","藤平酒造","とうへいしゅぞう","〒292-0421","千葉県君津市久留里市場147","千葉県"
"38.1907466","140.0776585","加茂川酒造","かもがわしゅぞう","〒992-0771","山形県西置賜郡白鷹町鮎貝3258","山形県"
"39.8970871","140.0771056","小玉醸造","こだまじょうぞう","〒018-1504","秋田県潟上市飯田川飯塚字飯塚34-1","秋田県"
"39.7531614","140.0679628","那波商店","なばしょうてん","〒011-0946","秋田県秋田市土崎港中央1丁目16-41","秋田県"
"36.3017306","140.0666605","軽部酒造店","かるべしゅぞうてん","〒300-4429","茨城県桜川市真壁町東矢貝590","茨城県"
"38.011729","140.0640011","福牡丹酒造","ふくぼたんしゅぞう","〒999-0133","山形県東置賜郡川西町小松284","山形県"
"35.8926112","140.0638069","田中酒造店","たなかしゅぞうてん","〒302-0004","茨城県取手市取手2-13-35","茨城県"
"38.0480813","140.0628634","中沖酒造店","なかおきしゅぞうてん","〒992-0601","山形県東置賜郡川西町西大塚1792-3","山形県"
"36.8141552","140.0618655","菊の里酒造","きくのさとしゅぞう","〒324-0414","栃木県大田原市片府田302-2","栃木県"
"35.9292063","140.0561839","賜杯桜酒造","しはいざくらしゅぞう","〒300-1500","茨城県取手市和田1010","茨城県"
"35.2890653","140.0542154","森酒造店","もりしゅぞうてん","〒292-0445","千葉県君津市愛宕202","千葉県"
"39.3962593","140.0498406","齋彌酒造店","さいやしゅぞうてん","〒015-0011","秋田県由利本荘市石脇53","秋田県"
"38.0138757","140.0498192","樽平酒造","たるへいしゅぞう","〒999-0122","山形県東置賜郡川西町中小松2886","山形県"
"38.00366","140.0404735","嵐山酒造","あらしやましゅぞう","〒999-0121","山形県東置賜郡川西町上小松3182","山形県"
"39.3897614","140.0389637","秋田誉酒造","あきたほまれしゅぞう","〒015-0001","秋田県由利本荘市砂子下3","秋田県"
"35.3253185","140.0366075","宮崎酒造店","みやざきしゅぞうてん","〒292-0441","千葉県君津市戸崎1780","千葉県"
"38.1125291","140.036535","長沼","ながぬま","〒993-0086","山形県長井市十日町1-1-39","山形県"
"38.1006498","140.0357274","鈴木酒造店 長井蔵","すずきしゅぞうてん ながいぐら","〒993-0015","山形県長井市四ツ谷1-2-21","山形県"
"40.2138258","140.0322482","西村醸造店","にしむらじょうぞうてん","〒016-0811","秋田県能代市日吉町14-28","秋田県"
"40.3338658","140.029845","山本","やまもと","〒018-2678","秋田県山本郡八峰町八森字八森269","秋田県"
"40.2142756","140.0296512","喜久水酒造","きくすいしゅぞう","〒016-0804","秋田県能代市万町6-37","秋田県"
"36.8704427","140.0236847","鳳鸞酒造","ほうらんしゅぞう","〒324-0057","栃木県大田原市住吉町1-1-28","栃木県"
"35.1311752","140.023031","亀田酒造","かめだしゅぞう","〒296-0111","千葉県鴨川市仲329","千葉県"
"37.5758313","140.0177955","栄川酒造","えいせんしゅぞう","〒969-3302","福島県耶麻郡磐梯町更科中曽根平6841-11","福島県"
"36.145783","140.0168374","浦里酒造店","うらざとしゅぞうてん","〒300-2617","茨城県つくば市吉沼982","茨城県"
"36.2721019","140.0108892","来福酒造","らいふくしゅぞう","〒300-4546","茨城県筑西市村田1626","茨城県"
"36.4424019","140.0095613","辻善兵衛商店","つじぜんべえしょうてん","〒321-4300","栃木県真岡市田町1041-1","栃木県"
"38.0819037","139.999226","若乃井酒造","わかのいしゅぞう","〒999-0601","山形県西置賜郡飯豊町中947-3","山形県"
"38.106598","139.9965722","寺嶋酒造本舗","てらしましゅぞうほんぽ","〒993-0061","山形県長井市寺泉3496","山形県"
"36.022727","139.9904091","竹村酒造店","たけむらしゅぞうてん","〒303-0023","茨城県常総市 水海道宝町3375-1","茨城県"
"37.5583324","139.9850859","磐梯酒造","ばんだいしゅぞう","〒969-3301","福島県耶麻郡磐梯町磐梯金上壇2568","福島県"
"36.1166129","139.9709238","山中酒造店","やまなかしゅぞうてん","〒300-2706","茨城県常総市新石下187","茨城県"
"36.125484","139.9692293","野村醸造","のむらじょうぞう","〒300-2707","茨城県常総市本石下2052","茨城県"
"36.6869844","139.9637747","株式会社せんきん","せんきん","〒329-1321","栃木県さくら市馬場106","栃木県"
"39.2919037","139.9624099","飛良泉本舗","ひらいずみほんぽ","〒018-0402","秋田県にかほ市平沢字中町59","秋田県"
"38.8548042","139.95937","藤屋酒造本店","ふじやしゅぞうほんてん","〒999-6834","山形県酒田市 荒町17","山形県"
"34.9632805","139.9579021","千蔵酒造","ちくらしゅぞう","〒295-0011","千葉県南房総市千倉町北朝夷212","千葉県"
"36.5598314","139.9562443","宇都宮酒造","うつのみやしゅぞう","〒321-0902","栃木県宇都宮市柳田町248","栃木県"
"36.8503178","139.9482607","池島酒造","いけしましゅぞう","〒324-0036","栃木県大田原市下石上1227","栃木県"
"38.9689131","139.9456812","麓井酒造","ふもといしゅぞう","〒999-8231","山形県酒田市麓字横道32","山形県"
"36.5349888","139.9435496","外池荘五郎商店","とのいけしょうごろうしょうてん","〒321-0912","栃木県宇都宮市石井町1818-3","栃木県"
"36.6350272","139.9431147","井上清吉商店","いのうえせいきちしょうてん","〒329-1102","栃木県宇都宮市白沢町1901-1","栃木県"
"38.9019151","139.9410842","楯の川酒造","たてのかわしゅぞう","〒999-6724","山形県酒田市山楯清水田27","山形県"
"37.4951278","139.940217","名倉山酒造","なぐらやましゅぞう","〒965-0817","福島県会津若松市千石町2-46","福島県"
"38.9962491","139.9383774","杉勇蕨岡酒造場","すぎいさみわらびおかしゅぞうじょう","〒999-8314","山形県飽海郡遊佐町上蕨岡御備田47-1","山形県"
"36.7334509","139.9361368","富川酒造店","とみかわしゅぞうてん","〒329-1575","栃木県矢板市大槻998","栃木県"
"37.5012494","139.9360143","会州一酒造","かいしゅういちしゅぞう","〒965-0031","福島県会津若松市相生町7-17","福島県"
"37.4996607","139.9358588","柏木酒造店","かしわぎしゅぞうてん","〒965-0031","福島県会津若松市相生町7-37","福島県"
"37.5011788","139.9357653","東山酒造","ひがしやましゅぞう","〒965-0031","福島県会津若松市","福島県"
"37.4993135","139.9347951","辰泉酒造","たついずみしゅぞう","〒965-0034","福島県会津若松市上町5-26","福島県"
"35.2173584","139.9321797","小泉酒造","こいずみしゅぞう","〒299-1753","千葉県富津市上後423-1","千葉県"
"37.4921197","139.9310707","宮泉銘醸","みやいずみめいじょう","〒965-0872","福島県会津若松市東栄町8-7","福島県"
"38.7213054","139.9261641","亀の井酒造","かめのいしゅぞう","〒997-0103","山形県鶴岡市羽黒町戸野福ノ内1","山形県"
"37.4995829","139.9235905","鶴乃江酒造","つるのえしゅぞう","〒965-0044","福島県会津若松市七日町2-46","福島県"
"37.4978663","139.9231906","末廣酒造","すえひろしゅぞう","〒965-0861","福島県会津若松市日新町12-38","福島県"
"37.4923389","139.9158471","河野","かわの","〒965-0866","福島県会津若松市新横町4-10","福島県"
